srcip,srcport,dstip,dstport,proto,total_fpackets ,total_fvolume ,total_bpackets ,total_bvolume ,min_fpktl ,mean_fpktl ,max_fpktl ,std_fpktl ,min_bpktl ,mean_bpktl ,max_bpktl ,std_bpktl ,min_fiat ,mean_fiat ,max_fiat ,std_fiat ,min_biat ,mean_biat ,max_biat ,std_biat ,duration ,min_active ,mean_active ,max_active ,std_active ,min_idle ,mean_idle ,max_idle ,std_idle ,sflow_fpackets ,sflow_fbytes ,sflow_bpackets ,sflow_bbytes ,total_fhlen ,total_bhlen ,"label(1=malware), (0=normal)"
10.0.0.45,52155,8.8.8.8,53,17,1,59,1,161,59,59,59,0,161,161,161,0,0,0,0,0,0,0,0,0,125655,125655,125655,125655,0,0,0,0,0,1,59,1,161,28,20,0
10.0.0.45,64562,8.8.8.8,53,17,1,58,1,164,58,58,58,0,164,164,164,0,0,0,0,0,0,0,0,0,137116,137116,137116,137116,0,0,0,0,0,1,58,1,164,28,20,0
10.0.0.45,62655,8.8.8.8,53,17,1,59,1,124,59,59,59,0,124,124,124,0,0,0,0,0,0,0,0,0,104172,104172,104172,104172,0,0,0,0,0,1,59,1,124,28,20,0
10.0.0.45,57479,8.8.8.8,53,17,1,69,1,119,69,69,69,0,119,119,119,0,0,0,0,0,0,0,0,0,91116,91116,91116,91116,0,0,0,0,0,1,69,1,119,28,20,0
10.0.0.45,61214,8.8.8.8,53,17,1,69,1,155,69,69,69,0,155,155,155,0,0,0,0,0,0,0,0,0,63762,63762,63762,63762,0,0,0,0,0,1,69,1,155,28,20,0
10.0.0.45,49198,8.8.8.8,53,17,1,58,1,127,58,58,58,0,127,127,127,0,0,0,0,0,0,0,0,0,100262,100262,100262,100262,0,0,0,0,0,1,58,1,127,28,20,0
10.0.0.45,54724,8.8.8.8,53,17,1,66,1,82,66,66,66,0,82,82,82,0,0,0,0,0,0,0,0,0,86964,86964,86964,86964,0,0,0,0,0,1,66,1,82,28,20,0
10.0.0.45,49794,8.8.8.8,53,17,1,72,1,135,72,72,72,0,135,135,135,0,0,0,0,0,0,0,0,0,84362,84362,84362,84362,0,0,0,0,0,1,72,1,135,28,20,0
10.0.0.45,56319,8.8.8.8,53,17,1,66,1,147,66,66,66,0,147,147,147,0,0,0,0,0,0,0,0,0,86497,86497,86497,86497,0,0,0,0,0,1,66,1,147,28,20,0
10.0.0.45,56797,8.8.8.8,53,17,1,62,1,136,62,62,62,0,136,136,136,0,0,0,0,0,0,0,0,0,63207,63207,63207,63207,0,0,0,0,0,1,62,1,136,28,20,0
10.0.0.45,61260,8.8.8.8,53,17,1,62,1,185,62,62,62,0,185,185,185,0,0,0,0,0,0,0,0,0,108182,108182,108182,108182,0,0,0,0,0,1,62,1,185,28,20,0
10.0.0.45,54013,8.8.8.8,53,17,1,62,1,248,62,62,62,0,248,248,248,0,0,0,0,0,0,0,0,0,88884,88884,88884,88884,0,0,0,0,0,1,62,1,248,28,20,0
10.0.0.45,53608,8.8.8.8,53,17,1,62,1,124,62,62,62,0,124,124,124,0,0,0,0,0,0,0,0,0,67875,67875,67875,67875,0,0,0,0,0,1,62,1,124,28,20,0
10.0.0.45,50923,8.8.8.8,53,17,1,72,1,184,72,72,72,0,184,184,184,0,0,0,0,0,0,0,0,0,123028,123028,123028,123028,0,0,0,0,0,1,72,1,184,28,20,0
10.0.0.45,55045,8.8.8.8,53,17,1,67,1,148,67,67,67,0,148,148,148,0,0,0,0,0,0,0,0,0,90557,90557,90557,90557,0,0,0,0,0,1,67,1,148,28,20,0
10.0.0.45,65331,8.8.8.8,53,17,1,67,1,83,67,67,67,0,83,83,83,0,0,0,0,0,0,0,0,0,67492,67492,67492,67492,0,0,0,0,0,1,67,1,83,28,20,0
10.0.0.45,50243,31.186.247.145,443,6,34,3742,51,5405,40,110,525,157,40,105,1492,250,5781,226631,468954,178037,13,53292,396003,83134,634042510,28363,139549,1263636,273921,11993988,28674221,31992313,7102966,1,162,2,235,1372,2048,0
10.0.0.45,50425,108.160.172.193,443,6,10,1304,12,5157,40,130,706,207,40,429,1492,610,1670,175919,430752,158757,16,92651,237381,108163,71126052,0,303137,1055516,506925,10255622,23304500,31310395,11397351,2,326,3,1289,412,492,0
10.0.0.45,50422,108.160.172.236,443,6,15,2792,15,7301,40,186,749,225,40,486,1492,642,264,175873,597078,227026,149,132410,374478,121785,76556520,166223,580943,1401603,570222,14620560,24744248,31921411,9018945,3,698,3,1825,612,612,0
10.0.0.45,50347,108.160.172.238,443,6,168,43594,210,104769,40,259,1294,270,40,498,1492,647,233,177169,897522,207878,28,76053,1087148,167149,334609775,159481,492934,1778241,393819,1011591,6931884,32005788,9390652,3,947,4,2277,6804,8412,0
10.0.0.45,50431,108.160.172.206,443,6,12,1698,17,9824,40,141,509,167,40,577,1492,674,680,155173,387235,135467,16,117059,409283,148964,61657379,191924,616079,1395883,676198,27782466,29904571,32026676,3001109,4,566,5,3274,492,692,0
10.0.0.45,59603,8.8.8.8,53,17,1,58,1,127,58,58,58,0,127,127,127,0,0,0,0,0,0,0,0,0,96767,96767,96767,96767,0,0,0,0,0,1,58,1,127,28,20,0
10.0.0.45,61713,8.8.8.8,53,17,1,59,1,161,59,59,59,0,161,161,161,0,0,0,0,0,0,0,0,0,132662,132662,132662,132662,0,0,0,0,0,1,59,1,161,28,20,0
10.0.0.45,58368,8.8.8.8,53,17,1,58,1,164,58,58,58,0,164,164,164,0,0,0,0,0,0,0,0,0,133797,133797,133797,133797,0,0,0,0,0,1,58,1,164,28,20,0
10.0.0.45,61793,8.8.8.8,53,17,1,62,1,185,62,62,62,0,185,185,185,0,0,0,0,0,0,0,0,0,115629,115629,115629,115629,0,0,0,0,0,1,62,1,185,28,20,0
10.0.0.45,56972,8.8.8.8,53,17,1,66,1,82,66,66,66,0,82,82,82,0,0,0,0,0,0,0,0,0,70137,70137,70137,70137,0,0,0,0,0,1,66,1,82,28,20,0
10.0.0.45,52700,8.8.8.8,53,17,1,60,1,76,60,60,60,0,76,76,76,0,0,0,0,0,0,0,0,0,65899,65899,65899,65899,0,0,0,0,0,1,60,1,76,28,20,0
10.0.0.45,63368,8.8.8.8,53,17,1,73,1,114,73,73,73,0,114,114,114,0,0,0,0,0,0,0,0,0,83789,83789,83789,83789,0,0,0,0,0,1,73,1,114,28,20,0
10.0.0.45,52505,8.8.8.8,53,17,1,59,1,75,59,59,59,0,75,75,75,0,0,0,0,0,0,0,0,0,87280,87280,87280,87280,0,0,0,0,0,1,59,1,75,28,20,0
10.0.0.45,52339,8.8.8.8,53,17,1,60,1,88,60,60,60,0,88,88,88,0,0,0,0,0,0,0,0,0,67164,67164,67164,67164,0,0,0,0,0,1,60,1,88,28,20,0
10.0.0.45,53398,8.8.8.8,53,17,1,59,1,124,59,59,59,0,124,124,124,0,0,0,0,0,0,0,0,0,233638,233638,233638,233638,0,0,0,0,0,1,59,1,124,28,20,0
10.0.0.45,52646,8.8.8.8,53,17,1,62,1,248,62,62,62,0,248,248,248,0,0,0,0,0,0,0,0,0,91141,91141,91141,91141,0,0,0,0,0,1,62,1,248,28,20,0
10.0.0.45,59625,8.8.8.8,53,17,1,66,1,147,66,66,66,0,147,147,147,0,0,0,0,0,0,0,0,0,92336,92336,92336,92336,0,0,0,0,0,1,66,1,147,28,20,0
10.0.0.45,52083,8.8.8.8,53,17,2,146,2,252,73,73,73,0,126,126,126,0,188132,188132,188132,0,157987,157987,157987,0,260346,260346,260346,260346,0,0,0,0,0,2,146,2,252,48,40,0
10.0.0.45,53562,8.8.8.8,53,17,1,61,1,105,61,61,61,0,105,105,105,0,0,0,0,0,0,0,0,0,89762,89762,89762,89762,0,0,0,0,0,1,61,1,105,28,20,0
10.0.0.45,60398,8.8.8.8,53,17,1,70,1,130,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,61202,61202,61202,61202,0,0,0,0,0,1,70,1,130,28,20,0
10.0.0.45,58679,8.8.8.8,53,17,1,70,1,142,70,70,70,0,142,142,142,0,0,0,0,0,0,0,0,0,88081,88081,88081,88081,0,0,0,0,0,1,70,1,142,28,20,0
10.0.0.45,59915,8.8.8.8,53,17,2,122,2,225,61,61,61,0,89,112,136,33,267919,267919,267919,0,209187,209187,209187,0,563236,563236,563236,563236,0,0,0,0,0,2,122,2,225,48,40,0
10.0.0.45,63794,8.8.8.8,53,17,1,59,1,87,59,59,59,0,87,87,87,0,0,0,0,0,0,0,0,0,65416,65416,65416,65416,0,0,0,0,0,1,59,1,87,28,20,0
10.0.0.45,56216,8.8.8.8,53,17,1,64,1,108,64,64,64,0,108,108,108,0,0,0,0,0,0,0,0,0,92737,92737,92737,92737,0,0,0,0,0,1,64,1,108,28,20,0
10.0.0.45,64557,8.8.8.8,53,17,1,64,1,174,64,64,64,0,174,174,174,0,0,0,0,0,0,0,0,0,88568,88568,88568,88568,0,0,0,0,0,1,64,1,174,28,20,0
10.0.0.45,51106,8.8.8.8,53,17,1,63,1,114,63,63,63,0,114,114,114,0,0,0,0,0,0,0,0,0,94149,94149,94149,94149,0,0,0,0,0,1,63,1,114,28,20,0
10.0.0.45,52218,8.8.8.8,53,17,1,63,1,102,63,63,63,0,102,102,102,0,0,0,0,0,0,0,0,0,89710,89710,89710,89710,0,0,0,0,0,1,63,1,102,28,20,0
10.0.0.45,57911,8.8.8.8,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,94032,94032,94032,94032,0,0,0,0,0,1,61,1,104,28,20,0
10.0.0.45,55388,8.8.8.8,53,17,1,61,1,116,61,61,61,0,116,116,116,0,0,0,0,0,0,0,0,0,82709,82709,82709,82709,0,0,0,0,0,1,61,1,116,28,20,0
10.0.0.45,58363,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,88192,88192,88192,88192,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,51693,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,87573,87573,87573,87573,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,65255,8.8.8.8,53,17,1,63,1,111,63,63,63,0,111,111,111,0,0,0,0,0,0,0,0,0,61768,61768,61768,61768,0,0,0,0,0,1,63,1,111,28,20,0
10.0.0.45,52325,8.8.8.8,53,17,1,63,1,111,63,63,63,0,111,111,111,0,0,0,0,0,0,0,0,0,87301,87301,87301,87301,0,0,0,0,0,1,63,1,111,28,20,0
10.0.0.45,60257,8.8.8.8,53,17,1,63,1,160,63,63,63,0,160,160,160,0,0,0,0,0,0,0,0,0,110382,110382,110382,110382,0,0,0,0,0,1,63,1,160,28,20,0
10.0.0.45,51691,8.8.8.8,53,17,3,189,3,480,63,63,63,0,160,160,160,0,99230,99615,100001,545,48908,472545,896183,599113,1159604,1159604,1159604,1159604,0,0,0,0,0,3,189,3,480,68,60,0
10.0.0.45,53060,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,94353,94353,94353,94353,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,64261,224.0.0.252,5355,17,4,200,0,0,50,50,50,0,-1,-1,-1,0,23,28460,85334,49253,0,0,0,0,85382,85382,85382,85382,0,0,0,0,0,4,200,0,0,88,0,0
10.0.0.45,55967,224.0.0.252,5355,17,4,200,0,0,50,50,50,0,-1,-1,-1,0,17,31143,93395,53911,0,0,0,0,93430,93430,93430,93430,0,0,0,0,0,4,200,0,0,88,0,0
10.0.0.45,54818,8.8.8.8,53,17,2,140,2,314,70,70,70,0,157,157,157,0,114003,114003,114003,0,89690,89690,89690,0,177933,177933,177933,177933,0,0,0,0,0,2,140,2,314,48,40,0
10.0.0.45,56292,8.8.8.8,53,17,1,76,1,242,76,76,76,0,242,242,242,0,0,0,0,0,0,0,0,0,104678,104678,104678,104678,0,0,0,0,0,1,76,1,242,28,20,0
10.0.0.45,59746,8.8.8.8,53,17,1,64,1,168,64,64,64,0,168,168,168,0,0,0,0,0,0,0,0,0,87534,87534,87534,87534,0,0,0,0,0,1,64,1,168,28,20,0
10.0.0.45,56061,8.8.8.8,53,17,1,70,1,136,70,70,70,0,136,136,136,0,0,0,0,0,0,0,0,0,71859,71859,71859,71859,0,0,0,0,0,1,70,1,136,28,20,0
10.0.0.45,55950,8.8.8.8,53,17,1,70,1,157,70,70,70,0,157,157,157,0,0,0,0,0,0,0,0,0,74059,74059,74059,74059,0,0,0,0,0,1,70,1,157,28,20,0
10.0.0.45,54274,8.8.8.8,53,17,1,64,1,168,64,64,64,0,168,168,168,0,0,0,0,0,0,0,0,0,66965,66965,66965,66965,0,0,0,0,0,1,64,1,168,28,20,0
10.0.0.45,63144,8.8.8.8,53,17,1,70,1,136,70,70,70,0,136,136,136,0,0,0,0,0,0,0,0,0,66689,66689,66689,66689,0,0,0,0,0,1,70,1,136,28,20,0
10.0.0.45,49253,8.8.8.8,53,17,1,64,1,119,64,64,64,0,119,119,119,0,0,0,0,0,0,0,0,0,67983,67983,67983,67983,0,0,0,0,0,1,64,1,119,28,20,0
10.0.0.45,61943,8.8.8.8,53,17,1,70,1,136,70,70,70,0,136,136,136,0,0,0,0,0,0,0,0,0,89683,89683,89683,89683,0,0,0,0,0,1,70,1,136,28,20,0
10.0.0.45,58673,8.8.8.8,53,17,1,64,1,119,64,64,64,0,119,119,119,0,0,0,0,0,0,0,0,0,89895,89895,89895,89895,0,0,0,0,0,1,64,1,119,28,20,0
10.0.0.45,53550,8.8.8.8,53,17,1,64,1,119,64,64,64,0,119,119,119,0,0,0,0,0,0,0,0,0,64168,64168,64168,64168,0,0,0,0,0,1,64,1,119,28,20,0
10.0.0.45,59640,8.8.8.8,53,17,1,76,1,273,76,76,76,0,273,273,273,0,0,0,0,0,0,0,0,0,64313,64313,64313,64313,0,0,0,0,0,1,76,1,273,28,20,0
10.0.0.45,53117,8.8.8.8,53,17,1,76,1,242,76,76,76,0,242,242,242,0,0,0,0,0,0,0,0,0,106679,106679,106679,106679,0,0,0,0,0,1,76,1,242,28,20,0
10.0.0.45,59577,8.8.8.8,53,17,2,140,2,314,70,70,70,0,157,157,157,0,89099,89099,89099,0,86783,86783,86783,0,163005,163005,163005,163005,0,0,0,0,0,2,140,2,314,48,40,0
10.0.0.45,49789,8.8.8.8,53,17,1,64,1,168,64,64,64,0,168,168,168,0,0,0,0,0,0,0,0,0,84861,84861,84861,84861,0,0,0,0,0,1,64,1,168,28,20,0
10.0.0.45,57191,8.8.8.8,53,17,1,64,1,168,64,64,64,0,168,168,168,0,0,0,0,0,0,0,0,0,66812,66812,66812,66812,0,0,0,0,0,1,64,1,168,28,20,0
10.0.0.45,64241,8.8.8.8,53,17,1,70,1,136,70,70,70,0,136,136,136,0,0,0,0,0,0,0,0,0,68114,68114,68114,68114,0,0,0,0,0,1,70,1,136,28,20,0
10.0.0.45,61693,8.8.8.8,53,17,1,70,1,157,70,70,70,0,157,157,157,0,0,0,0,0,0,0,0,0,65025,65025,65025,65025,0,0,0,0,0,1,70,1,157,28,20,0
10.0.0.45,59091,8.8.8.8,53,17,1,64,1,119,64,64,64,0,119,119,119,0,0,0,0,0,0,0,0,0,69212,69212,69212,69212,0,0,0,0,0,1,64,1,119,28,20,0
10.0.0.45,50484,8.8.8.8,53,17,1,76,1,273,76,76,76,0,273,273,273,0,0,0,0,0,0,0,0,0,92298,92298,92298,92298,0,0,0,0,0,1,76,1,273,28,20,0
10.0.0.45,63556,8.8.8.8,53,17,1,76,1,273,76,76,76,0,273,273,273,0,0,0,0,0,0,0,0,0,59600,59600,59600,59600,0,0,0,0,0,1,76,1,273,28,20,0
10.0.0.45,60496,8.8.8.8,53,17,1,76,1,242,76,76,76,0,242,242,242,0,0,0,0,0,0,0,0,0,89693,89693,89693,89693,0,0,0,0,0,1,76,1,242,28,20,0
10.0.0.45,49953,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,109168,109168,109168,109168,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,51472,8.8.8.8,53,17,1,76,1,273,76,76,76,0,273,273,273,0,0,0,0,0,0,0,0,0,62798,62798,62798,62798,0,0,0,0,0,1,76,1,273,28,20,0
10.0.0.45,65429,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,143847,143847,143847,143847,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,60418,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,105814,105814,105814,105814,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,60556,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,69444,69444,69444,69444,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,52591,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,128242,128242,128242,128242,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,64901,8.8.8.8,53,17,1,76,1,242,76,76,76,0,242,242,242,0,0,0,0,0,0,0,0,0,104771,104771,104771,104771,0,0,0,0,0,1,76,1,242,28,20,0
10.0.0.45,58959,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,97512,97512,97512,97512,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,59802,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,94910,94910,94910,94910,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,52772,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,98225,98225,98225,98225,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,61462,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,110385,110385,110385,110385,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,64701,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,66202,66202,66202,66202,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,52805,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,63528,63528,63528,63528,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,49908,8.8.8.8,53,17,1,61,1,98,61,61,61,0,98,98,98,0,0,0,0,0,0,0,0,0,95103,95103,95103,95103,0,0,0,0,0,1,61,1,98,28,20,0
10.0.0.45,62705,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,62368,62368,62368,62368,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,53176,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,125654,125654,125654,125654,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,52413,8.8.8.8,53,17,1,62,1,166,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,66187,66187,66187,66187,0,0,0,0,0,1,62,1,166,28,20,0
10.0.0.45,57935,8.8.8.8,53,17,1,62,1,119,62,62,62,0,119,119,119,0,0,0,0,0,0,0,0,0,66769,66769,66769,66769,0,0,0,0,0,1,62,1,119,28,20,0
10.0.0.45,53717,8.8.8.8,53,17,2,124,2,332,62,62,62,0,166,166,166,0,119243,119243,119243,0,46547,46547,46547,0,187265,187265,187265,187265,0,0,0,0,0,2,124,2,332,48,40,0
10.0.0.45,53911,224.0.0.252,5355,17,4,200,0,0,50,50,50,0,-1,-1,-1,0,24,37922,113718,65640,0,0,0,0,113768,113768,113768,113768,0,0,0,0,0,4,200,0,0,88,0,0
10.0.0.45,50201,8.8.8.8,53,17,1,77,1,93,77,77,77,0,93,93,93,0,0,0,0,0,0,0,0,0,99452,99452,99452,99452,0,0,0,0,0,1,77,1,93,28,20,0
10.0.0.45,57170,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,88761,88761,88761,88761,0,0,0,0,0,1,61,1,110,28,20,0
10.0.0.45,49945,8.8.8.8,53,17,1,77,1,158,77,77,77,0,158,158,158,0,0,0,0,0,0,0,0,0,95282,95282,95282,95282,0,0,0,0,0,1,77,1,158,28,20,0
10.0.0.45,55009,8.8.8.8,53,17,1,77,1,93,77,77,77,0,93,93,93,0,0,0,0,0,0,0,0,0,95649,95649,95649,95649,0,0,0,0,0,1,77,1,93,28,20,0
10.0.0.45,54879,8.8.8.8,53,17,1,77,1,158,77,77,77,0,158,158,158,0,0,0,0,0,0,0,0,0,73580,73580,73580,73580,0,0,0,0,0,1,77,1,158,28,20,0
10.0.0.45,50426,54.192.2.232,443,6,21,3742,35,15496,40,178,930,272,40,442,1492,599,278,157419,507750,195080,17,105094,554912,163048,175254254,0,476807,2203599,849832,20177780,28652766,31991103,5193751,3,534,5,2213,876,1412,0
10.0.0.45,50427,54.192.2.233,443,6,13,1192,19,4736,40,91,466,120,40,249,1492,463,2090,85800,272689,98217,35,40621,192648,55819,171129174,0,101423,514803,184548,19175119,28403201,31988670,5363212,1,170,2,676,532,772,0
10.0.0.45,50421,50.19.214.57,443,6,145,6635,424,608288,40,45,626,50,40,1434,1492,277,186,16556,662313,60761,17,6460,487780,30912,188816929,111896,353435,2284773,781916,1055557,26569921,31938397,11348717,18,829,53,76036,5812,16972,0
10.0.0.45,50423,174.129.208.145,443,6,395,491279,375,21329,40,1243,1492,444,40,56,1492,125,66,10154,1015712,60520,16,11150,614898,37841,192035541,99916,700339,3940061,1431305,27444765,31188860,32023388,1834963,56,70182,53,3047,15812,16620,0
10.0.0.45,50428,54.192.0.252,443,6,12329,502422,33793,50399152,40,40,365,4,40,1491,1492,29,46,5558,412648,16999,25,2029,293476,9508,188049661,23114,11436254,68503360,27957061,1412156,23886427,31969817,13086087,2054,83737,5632,8399858,501796,1351732,0
10.0.0.45,50432,108.160.172.225,443,6,13,4288,15,5597,40,329,1480,540,40,373,1492,575,112,222033,611866,213214,538,145390,403934,144295,115917002,0,360163,1776265,699108,1241190,22751204,31932757,12569858,2,714,2,932,532,612,0
10.0.0.45,50435,54.192.2.230,443,6,12,2122,18,13650,40,176,818,268,40,758,1492,690,963,84531,347205,126350,17,41182,270161,80365,14426171,0,253595,506165,253084,3924397,6832692,9740987,4112950,4,707,6,4550,492,732,0
10.0.0.45,50407,108.160.169.52,443,6,24,4462,37,7911,40,185,402,173,40,213,1492,380,13197,240086,639769,231015,256,200729,1112355,245893,349868152,0,235635,1112355,303188,1852719,19188393,31834384,11390196,1,234,1,416,972,1492,0
10.0.0.45,50436,108.160.172.225,443,6,8,1960,8,5024,40,245,1442,486,40,628,1492,677,1799,148693,436228,153197,160,87778,232961,109047,1040856,1040856,1040856,1040856,0,0,0,0,0,8,1960,8,5024,332,332,0
10.0.0.45,52882,8.8.8.8,53,17,1,62,1,102,62,62,62,0,102,102,102,0,0,0,0,0,0,0,0,0,68817,68817,68817,68817,0,0,0,0,0,1,62,1,102,28,20,0
10.0.0.45,49306,8.8.8.8,53,17,1,62,1,114,62,62,62,0,114,114,114,0,0,0,0,0,0,0,0,0,63176,63176,63176,63176,0,0,0,0,0,1,62,1,114,28,20,0
10.0.0.45,65411,8.8.8.8,53,17,1,61,1,89,61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,89888,89888,89888,89888,0,0,0,0,0,1,61,1,89,28,20,0
10.0.0.45,59306,8.8.8.8,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,106378,106378,106378,106378,0,0,0,0,0,1,61,1,77,28,20,0
10.0.0.45,55363,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,96567,96567,96567,96567,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,54442,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,88629,88629,88629,88629,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,53357,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,90606,90606,90606,90606,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,53304,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,87201,87201,87201,87201,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,50424,54.192.0.252,443,6,10890,445454,33800,50403751,40,40,365,4,40,1491,1492,32,51,11761,1644753,48780,37,3792,1090873,22586,250608689,26961,18335647,86523894,32531538,1428178,20376526,31972425,14907105,1555,63636,4828,7200535,444828,1352012,0
10.0.0.45,50440,188.121.36.239,80,6,5,431,6,2450,40,86,259,96,40,408,1492,608,392,25774,52329,29232,39,20730,50917,27430,153010,153010,153010,153010,0,0,0,0,0,5,431,6,2450,212,252,0
10.0.0.45,50439,108.160.172.225,443,6,252,357230,154,10787,40,1417,1480,269,40,70,1492,194,65,16037,791358,74055,786,23789,1070130,90682,4025536,4025536,4025536,4025536,0,0,0,0,0,252,357230,154,10787,10092,6172,0
10.0.0.45,50441,108.160.172.236,443,6,9,1881,8,5219,40,209,973,306,40,652,1492,677,333,198370,538844,199325,736,190981,678690,242500,1586966,1586966,1586966,1586966,0,0,0,0,0,9,1881,8,5219,372,332,0
10.0.0.45,50502,8.8.8.8,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,85861,85861,85861,85861,0,0,0,0,0,1,61,1,104,28,20,0
10.0.0.45,52711,8.8.8.8,53,17,1,61,1,116,61,61,61,0,116,116,116,0,0,0,0,0,0,0,0,0,66588,66588,66588,66588,0,0,0,0,0,1,61,1,116,28,20,0
10.0.0.45,54180,8.8.8.8,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,92478,92478,92478,92478,0,0,0,0,0,1,65,1,105,28,20,0
10.0.0.45,63293,8.8.8.8,53,17,1,65,1,117,65,65,65,0,117,117,117,0,0,0,0,0,0,0,0,0,88790,88790,88790,88790,0,0,0,0,0,1,65,1,117,28,20,0
10.0.0.45,57586,8.8.8.8,53,17,1,61,1,98,61,61,61,0,98,98,98,0,0,0,0,0,0,0,0,0,90055,90055,90055,90055,0,0,0,0,0,1,61,1,98,28,20,0
10.0.0.45,53076,8.8.8.8,53,17,1,61,1,110,61,61,61,0,110,110,110,0,0,0,0,0,0,0,0,0,66363,66363,66363,66363,0,0,0,0,0,1,61,1,110,28,20,0
10.0.0.45,49800,8.8.8.8,53,17,1,59,1,109,59,59,59,0,109,109,109,0,0,0,0,0,0,0,0,0,59487,59487,59487,59487,0,0,0,0,0,1,59,1,109,28,20,0
10.0.0.45,60355,8.8.8.8,53,17,1,59,1,158,59,59,59,0,158,158,158,0,0,0,0,0,0,0,0,0,84061,84061,84061,84061,0,0,0,0,0,1,59,1,158,28,20,0
10.0.0.45,50449,108.160.172.236,443,6,10,1469,15,10509,40,146,866,257,40,700,1492,718,9528,178191,394040,146481,206,85302,260993,108571,65953266,0,249578,1069147,464501,1051471,16176343,30447494,15342545,2,293,3,2101,412,612,0
10.0.0.45,50460,108.160.172.225,443,6,16,6612,19,8106,40,413,1480,556,40,426,1492,574,120,234042,693429,238265,108,120878,634729,171664,51195506,431467,1020576,1807637,709118,16917444,24066889,31216334,10110842,5,2204,6,2702,664,784,0
10.0.0.45,50462,107.20.249.241,443,6,43,50696,34,6445,40,1178,1492,584,40,189,1492,402,65,76902,858637,178839,774,82644,823570,155563,44724760,0,1059355,3076107,1747301,10324420,20773346,31222273,14777013,14,16898,11,2148,1732,1384,0
